id,name,birthday,party_name1,memo,election_name,district,type_name,position_name,party_name2
201309000111,채인석,19630327,민주당,(전)경기도 시흥시 시장,제 5회 전국동시지방 선거,경기도 화성시,구·시·군의장,경기도 화성시 시장,민주통합당,,
201309000112,최대호,19580610,민주당,,제 5회 전국동시지방 선거,경기도 안양시,구·시·군의장,경기도 안양시 시장,민주통합당,,
201309000113,최성,19630810,민주당,,제 5회 전국동시지방 선거,경기도 고양시,구·시·군의장,경기도 고양시 시장,민주통합당,,
201309000114,현삼식,19470622,새누리당,,제 5회 전국동시지방 선거,경기도 양주시,구·시·군의장,경기도 양주시 시장,새누리당,,
201309000115,황은성,19620226,새누리당,,제 5회 전국동시지방 선거,경기도 안성시,구·시·군의장,경기도 안성시 시장,새누리당,,
201309000116,고석용,19470715,민주당,,제 5회 전국동시지방 선거,강원도 횡성군,구·시·군의장,강원도 횡성군 군수,민주당,,
201309000117,김대수,19410825,무소속,제5대 강원도 삼척시 시장,제 5회 전국동시지방 선거,강원도 삼척시,구·시·군의장,강원도 삼척시 시장,무소속,,
201309000118,김연식,19680309,새누리당,,제 5회 전국동시지방 선거,강원도 태백시,구·시·군의장,강원도 태백시 시장,한나라당,,
201309000119,박선규,19570209,새누리당,제47대 강원도 영월군 군수,제 5회 전국동시지방 선거,강원도 영월군,구·시·군의장,강원도 영월군 군수,한나라당,,
201309000120,원창묵,19601210,민주당,,제 5회 전국동시지방 선거,강원도 원주시,구·시·군의장,강원도 원주시 시장,민주당,,
201309000121,이광준,19550913,새누리당,제33대 강원도 춘천시 시장,제 5회 전국동시지방 선거,강원도 춘천시,구·시·군의장,강원도 춘천시 시장,한나라당,,
201309000122,이석래,19570212,민주당,,제 5회 전국동시지방 선거,강원도 평창군,구·시·군의장,강원도 평창군 군수,민주당,,
201309000123,이순선,19570528,새누리당,,제 5회 전국동시지방 선거,강원도 인제군,구·시·군의장,강원도 인제군 군수(2011.10.26. 재선거),한나라당,,
201309000124,전창범,19530119,새누리당,제33대 강원도 양구군 군수,제 5회 전국동시지방 선거,강원도 양구군,구·시·군의장,강원도 양구군 군수,한나라당,,
201309000125,정갑철,19450105,새누리당,"제36대 강원도 화천군 군수, 제35대 강원도 화천군 군수",제 5회 전국동시지방 선거,강원도 화천군,구·시·군의장,강원도 화천군 군수,한나라당,,
201309000126,정상철,19451001,민주당,,제 5회 전국동시지방 선거,강원도 양양군,구·시·군의장,강원도 양양군 군수(2011.04.27. 재선거),민주당,,
201309000127,정호조,19471225,새누리당,제35대 강원도 철원군 군수,제 5회 전국동시지방 선거,강원도 철원군,구·시·군의장,강원도 철원군 군수,한나라당,,
201309000128,채용생,19531208,새누리당,제25대 강원도 속초시 시장,제 5회 전국동시지방 선거,강원도 속초시,구·시·군의장,강원도 속초시 시장,한나라당,,
201309000129,최명희,19550408,새누리당,제30대 강원도 강릉시 시장,제 5회 전국동시지방 선거,강원도 강릉시,구·시·군의장,강원도 강릉시 시장,한나라당,,
201309000130,최승준,19560713,민주당,"제5대 정선군의회 의장, 제5대 정선군의회 의원, 제4대 정선군의회 의원",제 5회 전국동시지방 선거,강원도 정선군,구·시·군의장,강원도 정선군 군수,민주당,,
201309000131,허필홍,19640515,무소속,,제 5회 전국동시지방 선거,강원도 홍천군,구·시·군의장,강원도 홍천군 군수,무소속,,
201309000132,김동성,19481018,새누리당,제34대 충청북도 단양군 군수,제 5회 전국동시지방 선거,충청북도 단양군,구·시·군의장,충청북도 단양군 군수,한나라당,,
201309000133,김석환,19450530,새누리당,,제 5회 전국동시지방 선거,충청남도 홍성군,구·시·군의장,충청남도 홍성군 군수,자유선진당,,
201309000134,김영만,19510705,새누리당,,제 5회 전국동시지방 선거,충청북도 옥천군,구·시·군의장,충청북도 옥천군 군수,자유선진당,,
201309000135,나소열,19590516,민주당,"제43대 충청남도 서천군 군수,제42대 충청남도 서천군 군수",제 5회 전국동시지방 선거,충청남도 서천군,구·시·군의장,충청남도 서천군 군수,민주당,,
201309000136,박동철,19520123,새누리당,제46대 충청남도 금산군 군수,제 5회 전국동시지방 선거,충청남도 금산군,구·시·군의장,충청남도 금산군 군수,자유선진당,,
201309000137,복기왕,19680410,민주당,제17대 국회의원,제 5회 전국동시지방 선거,충청남도 아산시,구·시·군의장,충청남도 아산시 시장,민주당,,
201309000138,성무용,19431201,새누리당,,제 5회 전국동시지방 선거,충청남도 천안시,구·시·군의장,충청남도 천안시 시장,한나라당,,
201309000139,유영훈,19550430,민주당,"제36대 충청북도 진천군 군수,제5대 충청북도의회 부의장",제 5회 전국동시지방 선거,충청북도 진천군,구·시·군의장,충청북도 진천군 군수,민주당,,
201309000140,유한식,19490620,새누리당,"제36대 충청남도 연기군 군수,제35대 충청남도 연기군 군수",제 5회 전국동시지방 선거,충청남도 연기군,구·시·군의장,충청남도 연기군 군수,자유선진당,,
201309000141,이기원,19520924,새누리당,제1대 충청남도 계룡시의회 부의장,제 5회 전국동시지방 선거,충청남도 계롱시,구·시·군의장,충청남도 계롱시 시장,한나라당,,
201309000142,이석화,19461109,새누리당,,제 5회 전국동시지방 선거,충청남도 청양군,구·시·군의장,충청남도 청양군 군수,한나라당,,
201309000143,이시우,19480711,새누리당,제4대 충청남도 보령시 시장,제 5회 전국동시지방 선거,충청남도 보령시,구·시·군의장,충청남도 보령시 시장,자유선진당,,
201309000144,이완섭,19570115,새누리당,충청남도 서산시 부시장,제 5회 전국동시지방 선거,충청남도 서산시,구·시·군의장,충청남도 서산시장 (2011.10.26. 재선거),한나라당,,
201309000145,이용우,19610324,새누리당,,제 5회 전국동시지방 선거,충청남도 부여군,구·시·군의장,충청남도 부여군 군수,자유선진당,,
201309000146,이종배,19570530,새누리당,,제 5회 전국동시지방 선거,충청북도 충주시 ,구·시·군의장,충청북도 충주시 시장(2011.10.26. 재선거),한나라당,,
201309000147,이종윤,19510805,민주당,,제 5회 전국동시지방 선거,충청북도 청원군,구·시·군의장,충청북도 청원군 군수,민주당,,
201309000148,이준원,19650302,새누리당,제6대 충청남도 공주시 시장,제 5회 전국동시지방 선거,충청남도 공주시,구·시·군의장,충청남도 공주시 시장,국민중심연합정당,,
201309000149,이철환,19450617,새누리당,제40대 충청남도 당진군 군수,제 5회 전국동시지방 선거,충청남도 당진군,구·시·군의장,충청남도 당진군 군수,자유선진당,,
201309000150,이필용,19611128,새누리당,제8대 충청북도의회 의원,제 5회 전국동시지방 선거,충청북도 음성군,구·시·군의장,충청북도 음성군 군수,한나라당,,
201309000151,임각수,19471113,무소속,제40대 충청북도 괴산군 군수,제 5회 전국동시지방 선거,충청북도 괴산군,구·시·군의장,충청북도 괴산군 군수,무소속,,
201309000152,정구복,19570228,새누리당,제35대 충청북도 영동군 군수,제 5회 전국동시지방 선거,충청북도 영동군,구·시·군의장,충청북도 영동군 군수,자유선진당,,
201309000153,정상혁,19411225,새누리당,제7대 충청북도의회 의원,제 5회 전국동시지방 선거,충청북도 보은군 ,구·시·군의장,충청북도 보은군 군수,자유선진당,,
